,Name,Heading,Review
353,"Tecno POVA 2 (Polar Silver, 64 GB)  (4 GB RAM)",Classy product Super! Excellent Really Nice Just wow! Very Good Perfect product! Wonderful Perfect product! Must buy!,GoodREAD MORE Very niceREAD MORE Nice phone 👍🏻👍🏻READ MORE GoodREAD MORE Good looking best mobileREAD MORE SoperREAD MORE cemara super 📷📷📷📷READ MORE Best smart phoneREAD MORE Very nice fonREAD MORE Amazing Mobile phonesREAD MORE
354,"REDMI Note 10T 5G (Mint Green, 64 GB)  (4 GB RAM)",Terrific Slightly disappointed Excellent Does the job Good Utterly Disappointed Highly recommended Best in the market! Slightly disappointed Mind-blowing purchase,Super NiceREAD MORE Phone good bt camera not good very wrost qualityREAD MORE excellentREAD MORE Great battery power with lowest camera quality...READ MORE Very goodREAD MORE Miui dailer and contact has been replaced by Google dailer and contacts. Call recording option has been removed. It's no more a MI Phone.READ MORE Best compare to moneyREAD MORE Best phone in budget range.READ MORE Price is high as per productREAD MORE Verry good mobile and proseser are verry High.। Thanks redmiREAD MORE
355,"Redmi 9 (Sporty Orange, 64 GB)  (4 GB RAM)",Fair Good choice Good choice Simply awesome Awesome Best in the market! Good choice Good quality product Nice Waste of money!,It's worth for money sometimes. But sometimes it's worthless . Camera department is very bad .Battery is good . Gamers don't buy this phone.Charger is usb normal 10w charger . It takes 2 hr To 100 % charging. I think this mobile is best for normal users.  Finally I recommend GO TO REALME 6i.  In this price segment ...👍👍👍READ MORE Consider all things good deviceBattery is very goodDisplay is good enough for moneyCamera is good for meValue for money. Some problems will haveREAD MORE The phone is overall good according to the price. Camera is okay but the clarity is not too good. Battery is quite good. Easy to handle phone but  as i was expecting like all phones now a days this would also have a remote control access for tv and dish but it doesn't have that feature.READ MORE Nice productREAD MORE Worth for money..Affordable price for mobile.READ MORE Nice 🙂READ MORE This Phone is performance wise is good and battery life is also awesome.But the Camera is not good.READ MORE Nice product delivery let thank you for FlipkartREAD MORE Very poor camera battery is niceREAD MORE Very nice redmi 9READ MORE
356,Kechaoda K115  (Red),Great product Great product Fair Great product Fabulous! Perfect product! Terrific purchase Wonderful Just wow! Excellent,"There is a very good phone as much as the photo is showing,in fact there is a much more beautiful phone and battery backup is just so good and sound quality is very clear and loudREAD MORE very good tiny size phone with good vibrator , and reasonable pricecamera is very poor but this is not a strong matterfm normal , 3.5 jack working fine and I got 1.5 days battery backup external battery bl 4c is a strong point of this phone .single led torch works fineREAD MORE wonderful mobile, battery should be more better, sound is loud, have vibration mode, support sd card, torchlight is delightful, nice screen display, strong Bluetooth headset with good connection status, no charger inside, over all 4 ?.,READ MORE best quality battery backup, best performance, SOUND QUALITY is very good, and Bluetooth speaker and all function are best, best keypad phone for buy, 👌 👌 👌 👌 if you want to buy this phone. so must buy. best Mobile for students and house wife ALSOREAD MORE The mobile is superb and sleek and worth buying it THANK YOU FLIPKART...🤗READ MORE First of all thanks to flipkart for amazing fast delivery....!Review:-1) Phone look is very nice & small in size2) display quality is very good.3) Although it is small in size, it's sound quality is very nice .4) Battery backup also nice .it runs throughout the day.5) very sleeky & stylish phone .I liked it very muchREAD MORE At first thanking to the flipkark for fastest delivery.Mobile review :1.It's immensely small mobile & we cannot feel it in our pocket.2.It's Bluetooth dialer is amazing.3.It's look's very nice & good.4.light weight.5.Charging is very fast.6.Having dual sim & micro sd card system.7.very loud speaker.8.It also camera mobile with flash , nothing but torch.9.Bluetooth dialer is one of the best feature of this phone.10. Least priceTotally super , beautiful and unbelievable.READ MORE At first thanking to the flipkark for fastest delivery.Mobile review :1.It's immensely small mobile & we cannot feel it in our pocket.2.It's Bluetooth dialer is amazing.3.It's look's very nice & good.4.light weight.5.Charging is very fast.6.Having dual sim & micro sd card system.7.very loud speaker.8.It also camera mobile with flash , nothing but torch.9.Bluetooth dialer is one of the best feature of this phone.10. Least priceREAD MORE Really worth for money. Super Sound quality. I m ordered pink colour card phone but came light rose colour its OK no problem. Must buy this phone. Thank u So much for Flipkart, seller, and Delivery person. God Bless u for all...Ravi.s. Flipkart customer.READ MORE Great product ... very small n cute ... battery backup is awesome... All good ... Go for itREAD MORE"
357,SAMSUNG GURU GT  (Blue),Just wow! Pretty good Perfect product! Worth the money Fair wotth buying Excellent Brilliant Slightly disappointed Just wow!,"Good productREAD MORE Nice MobileREAD MORE GoodREAD MORE Good phone . Gift it to your cheater wife so that she can,t use watsup or fb with her x boyfriend when you are in office or outside from her.Your famly will be happy. She wdn,t able to flirt youREAD MORE Overall in 1600 wt else can we expect does it's jobREAD MORE xcellent basic phoneREAD MORE Great dealREAD MORE NiceREAD MORE Not user friendlyREAD MORE Nice phoneREAD MORE"
358,"REDMI 9 Power (Fiery Red, 64 GB)  (4 GB RAM)",Terrific Nice product Good quality product Super! Worth every penny Nice product Good quality product Simply awesome Just okay Excellent,"Nice phone. Worth a money. At this price point what else can you ask for? .. Thanks Redmi.. I found some interesting features in the camera. Nice Disply and it's fast indeed. Battery life is pretty good. Overall it's decent smarty..READ MORE As usual value for money device.. one thing that attracts me the most is Stereo speakers.. Awesome sound quality.. FHD+ Display is so nice and 6000mH battery as well.. Decent product from Redmi. Go for it Camera quality also decent 🙂READ MORE Quality wise good. Good performance of the prize. Cam quality was good what ever it as simply awsome.. 😇😘READ MORE What else do one expects in this price range? Hm... Best in its segment literally, talking about cameras, battery, performance, display and everything else (including Xiaomi MiUi) bestest ever! It's my daddy's smartphone, he'd be greatly using it... I do recommend to go for it, it's just awesome. Here are some shots and a ss for authentication, yes go for it! It's just a perfect phone for everyone (here ""everyone"" means literally ""everyone"") thanks Flipkart and Redmi too!!READ MORE I like this phone its very interested features and battery backup is very good & nice camera & nice performance 😊READ MORE After MIUI V12.0.7.0 update performance is good but camera is very worse in low light only because it's software is not well optimising after clicking image.During clicking photo looks good but after save it just worsen quality.Avoid for camera use as you get good photos only in very good lighting like in morning & afternoon.READ MORE I am using this phone for three days. Speed is good 👍👍 display is cool with a waterdrop notch. Good backup battery. For a budget phone i hada great experience.READ MORE Nice phone i am very happy camer is good I like it Redmi 9 powerREAD MORE Writing my reviews after 4 days of use.Pros.1. Side mounted finger senser, it works well.2. Battery backup is good, easily lasts for a day.3. Fast charging, works wellCons.1. Biggest one is camera, its pretty ordinary, I will never believe in their Megapixels value, its not at all 48MP. INFACT, its barely 8MP. AI is also not so good.Front Cam is even worst, Its like a 2MP camera from some branded phone.I dont know why are they putting these many Cameras on the back I needed a budge...READ MORE Very Smart and Nice looking with Excellent technical specification 4 gb RAM and 64gb ROM, 6000 mAH better long battery work mobile 2 days.. As. Per price very Nice MobileREAD MORE"
359,Itel Ace Star  (Mysterious Blue),Classy product Must buy! Nice product Mind-blowing purchase Great product Awesome Pretty good Classy product Delightful Mind-blowing purchase,"Very good for this money, super voice clear, very good network pickup, good battery back up now.READ MORE Good phone but charging time is so long.READ MORE All most good phone in this priceREAD MORE Very nice..READ MORE Nice phone👌👌👌👌🤪🤪🤪🤪🤪🤪🤪READ MORE Nice phone double sim ...low price in perfect 👍👍READ MORE Overall good mobileREAD MORE Very  nice amazing productREAD MORE Good performanceREAD MORE Good mobile good battery backupREAD MORE"
360,"Redmi 8A Dual (Sky White, 32 GB)  (3 GB RAM)",Worth every penny Awesome Nice Fabulous! Just wow! Very Good Fabulous! Nice product Terrible product Wonderful,"Well its an awesome phone, the battery life is just amazing,its got an awesome display as well as performance,the camera quality is good enough.It is a great product at this priceREAD MORE Best camera in this price range 😍😍😘😘Display is decent and battery backup also good.Buy this if you don't play PUBG etc. For simple day to day use & good camera in budget phone , go for this without any 2nd thought...Flipkart delivery was also good..READ MORE I bought it for a family member, quite not happy with the product , it supports dual sim and all but the camera quality is not appropriate honestly , battery back is good though , but isn’t it obvious as it is an MI device.READ MORE The colour is deluxe... The performance is great for official work and heavy user... I doesn't play games so I can not rate about it... All is very good for students and others in low budget... SDM439 is great... I just loved it.READ MORE I brought it for my mother, she is not a very heavy user however this is a good phone at this price range! She is happy with the display and battery backup. I was expecting better with respect to camera quality, but you get what you pay. Happy streaming for my mother.Not for heavy games. Also please don't count this phone in if you are expecting good camera quality.READ MORE This phone is value for money. Low budget phone so dont expect too much but is a very good phone. Process application smoothly, battery life which is becoming imo these days as phone design are the same battery and camera is the only things tht can be improved. Battery lasts long in full brightness too. Camera is decent, not an iphone camera, but still does the job done. Good light abd exposure will helpREAD MORE battery is good camera is average display is good taking about the processer processer is good for plying 2d game calling youtube facebook whatsapp also given type c charger is also a good point so overally all things are good this phone is lunch 1 year before bt still i am order it after 1 yesr beacuse it is the best phone under 8300 no other phone can replace itREAD MORE Really amazing Phone in this price range.. with superb battery backup, enough internal memory and fast charging also..And predelivered flipcart Services..... Overall good experience..👌👌👌READ MORE Phone works like a typically cheap Chinese handset. Screen touch is sensitive to wires and and other things. Touch it with a wire and screen works 😂, although not accurate like finger touch. It’s manufactured very poorly.READ MORE GoodREAD MORE"
361,Kechaoda K115  (Red),Great product Great product Fair Great product Fabulous! Perfect product! Terrific purchase Wonderful Just wow! Excellent,"There is a very good phone as much as the photo is showing,in fact there is a much more beautiful phone and battery backup is just so good and sound quality is very clear and loudREAD MORE very good tiny size phone with good vibrator , and reasonable pricecamera is very poor but this is not a strong matterfm normal , 3.5 jack working fine and I got 1.5 days battery backup external battery bl 4c is a strong point of this phone .single led torch works fineREAD MORE wonderful mobile, battery should be more better, sound is loud, have vibration mode, support sd card, torchlight is delightful, nice screen display, strong Bluetooth headset with good connection status, no charger inside, over all 4 ?.,READ MORE best quality battery backup, best performance, SOUND QUALITY is very good, and Bluetooth speaker and all function are best, best keypad phone for buy, 👌 👌 👌 👌 if you want to buy this phone. so must buy. best Mobile for students and house wife ALSOREAD MORE The mobile is superb and sleek and worth buying it THANK YOU FLIPKART...🤗READ MORE First of all thanks to flipkart for amazing fast delivery....!Review:-1) Phone look is very nice & small in size2) display quality is very good.3) Although it is small in size, it's sound quality is very nice .4) Battery backup also nice .it runs throughout the day.5) very sleeky & stylish phone .I liked it very muchREAD MORE At first thanking to the flipkark for fastest delivery.Mobile review :1.It's immensely small mobile & we cannot feel it in our pocket.2.It's Bluetooth dialer is amazing.3.It's look's very nice & good.4.light weight.5.Charging is very fast.6.Having dual sim & micro sd card system.7.very loud speaker.8.It also camera mobile with flash , nothing but torch.9.Bluetooth dialer is one of the best feature of this phone.10. Least priceTotally super , beautiful and unbelievable.READ MORE At first thanking to the flipkark for fastest delivery.Mobile review :1.It's immensely small mobile & we cannot feel it in our pocket.2.It's Bluetooth dialer is amazing.3.It's look's very nice & good.4.light weight.5.Charging is very fast.6.Having dual sim & micro sd card system.7.very loud speaker.8.It also camera mobile with flash , nothing but torch.9.Bluetooth dialer is one of the best feature of this phone.10. Least priceREAD MORE Really worth for money. Super Sound quality. I m ordered pink colour card phone but came light rose colour its OK no problem. Must buy this phone. Thank u So much for Flipkart, seller, and Delivery person. God Bless u for all...Ravi.s. Flipkart customer.READ MORE Great product ... very small n cute ... battery backup is awesome... All good ... Go for itREAD MORE"
362,"APPLE iPhone 12 Mini (Blue, 256 GB)",Brilliant Awesome Mind-blowing purchase Simply awesome Worth every penny Simply awesome Wonderful Must buy! Fabulous! Good quality product,"Good phone at this price point Camera is by far the best among all other phones. Wide angle lens is quite accurate with colours and distortion is manageable. Portrait AI is good. HDR gives a sense of false positivity but makes the picture looks better compared to a dslr.iOS doesn't hang and makes multitasking pretty easy.Battery is ok. Extensive user like me (9-10h) screen time needs to charge twice daily.considering the usage its ok.Screen size and display is awesome. Fits into jeans eas...READ MORE Very nice product... i am fully satisfied thankyou to Flipkart for delivering me this wonderful product in safe and an affordable priceREAD MORE Amazing Product..The best affordable iphone.Let’s come to the Review:Pros:1. Amazing Build Quality.2. Stunning Display.3. Superb Camera in every aspect.4. Portrait mode and Night mode pictures were amazing.5. Fabulous Processing Power.6. Most Stylish Handset of the Market.7.  Light weight.Cons:1. No cons to point out.Just check the device and camera sample..Hope you will like them.READ MORE Awesome Purchase…Firstly, thank you Flipkart for delivering fast and genuine product…I’ve been always fan of apple’s products since my college days. Earlier I was using IPhone 7 and skipped other series of IPhone and jumped directly in 12 series. Just go for it without hesitation.READ MORE Apple iPhone 12 mini is incredible, peaceful to hold on one hand and type a message or browse a website, screen size is bigger, i think the phone size is perfect for me, i was using iPhone SE, it was small as this phone, but screen size was quite small, for me this is the perfect phone.See those incredible pics.READ MORE Switched from android.Truecaller not working fully.camera is awesome especially video whether taken in day or night.battery optimisation is great and do buy 20w charger it charges really quick .Itunes to be installed in pc for data transfer.buy cover as it can slip any moment if not careful.Bluetooth works fine.Speaker Sound quality is good u can feel the beats and depth.Apps size is large compared to android so buying 64gb variant makes no sense.Overall I am very satisfied as I needed a hand...READ MORE It is a decent product apt for working people who more time on using necessary applications for online transactions, work discussions, official dashboards and other significant tasks.  The size is so nice for my small palms… I am so happy to buy this beautifully smart product😍😍READ MORE Simply Awesome 🔥My first ios device and love it ❤️Blindly go for it if battery backup is not a big deal 😇Its like a Nano car body with Ferrari engine 😝READ MORE This phone is looking wise small but not It is pretty good and Comfortable .. looks rich in hand, very premium.Come to camera iphone 11 and 12 mini are same The only difference in camera is night mode on 12 mini is too good even it works for wide angle also 😍Battery back up not bad.. 🙂decent for average user And this phone is comes with 5g bands😍 …I am satisfied with this phone My first iphone 12 mini 😍READ MORE One of the best compact phone. Go for it.Apart from its small battery everything  else is just mind blowing. Value for money.Also a moderate use gives me 6 hrs screen time. Best to enter the ios segment.READ MORE"
363,SAMSUNG GURU GT  (Blue),Just wow! Pretty good Perfect product! Worth the money Fair wotth buying Excellent Brilliant Slightly disappointed Just wow!,"Good productREAD MORE Nice MobileREAD MORE GoodREAD MORE Good phone . Gift it to your cheater wife so that she can,t use watsup or fb with her x boyfriend when you are in office or outside from her.Your famly will be happy. She wdn,t able to flirt youREAD MORE Overall in 1600 wt else can we expect does it's jobREAD MORE xcellent basic phoneREAD MORE Great dealREAD MORE NiceREAD MORE Not user friendlyREAD MORE Nice phoneREAD MORE"
364,"REDMI 9 Power (Fiery Red, 64 GB)  (4 GB RAM)",Terrific Nice product Good quality product Super! Worth every penny Nice product Good quality product Simply awesome Just okay Excellent,"Nice phone. Worth a money. At this price point what else can you ask for? .. Thanks Redmi.. I found some interesting features in the camera. Nice Disply and it's fast indeed. Battery life is pretty good. Overall it's decent smarty..READ MORE As usual value for money device.. one thing that attracts me the most is Stereo speakers.. Awesome sound quality.. FHD+ Display is so nice and 6000mH battery as well.. Decent product from Redmi. Go for it Camera quality also decent 🙂READ MORE Quality wise good. Good performance of the prize. Cam quality was good what ever it as simply awsome.. 😇😘READ MORE What else do one expects in this price range? Hm... Best in its segment literally, talking about cameras, battery, performance, display and everything else (including Xiaomi MiUi) bestest ever! It's my daddy's smartphone, he'd be greatly using it... I do recommend to go for it, it's just awesome. Here are some shots and a ss for authentication, yes go for it! It's just a perfect phone for everyone (here ""everyone"" means literally ""everyone"") thanks Flipkart and Redmi too!!READ MORE I like this phone its very interested features and battery backup is very good & nice camera & nice performance 😊READ MORE After MIUI V12.0.7.0 update performance is good but camera is very worse in low light only because it's software is not well optimising after clicking image.During clicking photo looks good but after save it just worsen quality.Avoid for camera use as you get good photos only in very good lighting like in morning & afternoon.READ MORE I am using this phone for three days. Speed is good 👍👍 display is cool with a waterdrop notch. Good backup battery. For a budget phone i hada great experience.READ MORE Nice phone i am very happy camer is good I like it Redmi 9 powerREAD MORE Writing my reviews after 4 days of use.Pros.1. Side mounted finger senser, it works well.2. Battery backup is good, easily lasts for a day.3. Fast charging, works wellCons.1. Biggest one is camera, its pretty ordinary, I will never believe in their Megapixels value, its not at all 48MP. INFACT, its barely 8MP. AI is also not so good.Front Cam is even worst, Its like a 2MP camera from some branded phone.I dont know why are they putting these many Cameras on the back I needed a budge...READ MORE Very Smart and Nice looking with Excellent technical specification 4 gb RAM and 64gb ROM, 6000 mAH better long battery work mobile 2 days.. As. Per price very Nice MobileREAD MORE"
365,Motorola a50  (Dark Blue),Must buy! Value-for-money Mind-blowing purchase Really Nice Value-for-money Delightful Terrific Brilliant Simply awesome Value-for-money,Very goodREAD MORE Super productREAD MORE Good product for only phone callREAD MORE Good phoneREAD MORE SuperREAD MORE Very NiceREAD MORE NiceREAD MORE GoodREAD MORE Awesome phone in small amountREAD MORE Good mobile for normal use 👍READ MORE
366,Itel Ace Star  (Mysterious Blue),Classy product Must buy! Nice product Mind-blowing purchase Great product Awesome Pretty good Classy product Delightful Mind-blowing purchase,"Very good for this money, super voice clear, very good network pickup, good battery back up now.READ MORE Good phone but charging time is so long.READ MORE All most good phone in this priceREAD MORE Very nice..READ MORE Nice phone👌👌👌👌🤪🤪🤪🤪🤪🤪🤪READ MORE Nice phone double sim ...low price in perfect 👍👍READ MORE Overall good mobileREAD MORE Very  nice amazing productREAD MORE Good performanceREAD MORE Good mobile good battery backupREAD MORE"
367,Kechaoda A26  (Pink),Terrific Nice product Really Nice Worth the money Mind-blowing purchase Pretty good Perfect product! Classy product Awesome Mind-blowing purchase,"nice delivery service by flipkartand Ian satisfied by product battery life is 2 hours of talk time and 2 days standby nice phone cute and good mobile for girlfriendREAD MORE Very cute phone, Bluetooth Call feature is excellent. How  technology assembled within a small cabinet with very small hardwares is really incredible. There are lot of features like message, music, alarm, magic voice, auto call recording, voice recording, FM, file manager,  Bluetooth, mobile tracker.The Phone have two SIM slot and a memory card slot and all are work at the same time.READ MORE super  very small but good product battery use 1 hr  super niceREAD MORE Very small & Gud PhoneREAD MORE it’s really good & cuteREAD MORE FM Radio working properly, Cool Cellphone,No issue in mobile go for it if u want a cool mobile mini size.READ MORE goodREAD MORE too small then i think just incredibleREAD MORE Awesome phone and very small in sizeREAD MORE This phone is too cute...it has Bluetooth calling feature, call recording, FM, magic voice, audio player and support for T/F card and dual sim dual standby... battery performance is also good, it easily lasts for 2.5 to 3 days...READ MORE"
368,"Xiaomi 11Lite NE (Vinyl Black, 256 GB)  (8 GB RAM)",Delightful Best in the market! Highly recommended Great product Wonderful Best in the market! Simply awesome Wonderful Terrific Terrific,"Excellent Phone but costly Awesome Unboxing ExperienceIt has aesthetic looks nd DesignIt has Superb display but poor screen protectorPerformance is at its best as well UI experience Battery Management is decent Camera is good but it's saturated which  may be a problem for some people in rare timesREAD MORE Awesome product its light as feather..... Looks are super cool... Performance is well good... Can improve move... Camera quality is quite good... When 64 mp used macro camera is just awesome...READ MORE GoodREAD MORE SuperbREAD MORE Just brilliant phone. In hand feeling really gives that of premium flagship one. It's so slim and light that you hardly feel any weight. This phone is definitely underrated. Only disappointment is no on screen finger print and 3.5mm jack. Battery backup as well as charging is amazing. Overall its a complete flagship phone.READ MORE Lite Weight...READ MORE Nice 😊😊😊😊😊👍,🤪🤪🥰😘😘🥳🥳🥳READ MORE Sound quality superbREAD MORE GoodREAD MORE Awesome All Rounder Device hope will be useful when 5g launch and will support the required bandsREAD MORE"
369,"Xiaomi 11Lite NE (Diamond Dazzle, 256 GB)  (8 GB RAM)",Delightful Best in the market! Highly recommended Great product Wonderful Best in the market! Simply awesome Wonderful Terrific Terrific,"Excellent Phone but costly Awesome Unboxing ExperienceIt has aesthetic looks nd DesignIt has Superb display but poor screen protectorPerformance is at its best as well UI experience Battery Management is decent Camera is good but it's saturated which  may be a problem for some people in rare timesREAD MORE Awesome product its light as feather..... Looks are super cool... Performance is well good... Can improve move... Camera quality is quite good... When 64 mp used macro camera is just awesome...READ MORE GoodREAD MORE SuperbREAD MORE Just brilliant phone. In hand feeling really gives that of premium flagship one. It's so slim and light that you hardly feel any weight. This phone is definitely underrated. Only disappointment is no on screen finger print and 3.5mm jack. Battery backup as well as charging is amazing. Overall its a complete flagship phone.READ MORE Lite Weight...READ MORE Nice 😊😊😊😊😊👍,🤪🤪🥰😘😘🥳🥳🥳READ MORE Sound quality superbREAD MORE GoodREAD MORE Awesome All Rounder Device hope will be useful when 5g launch and will support the required bandsREAD MORE"
370,"Xiaomi 11Lite NE (Jazz Blue, 256 GB)  (8 GB RAM)",Delightful Best in the market! Highly recommended Great product Wonderful Best in the market! Simply awesome Wonderful Terrific Terrific,"Excellent Phone but costly Awesome Unboxing ExperienceIt has aesthetic looks nd DesignIt has Superb display but poor screen protectorPerformance is at its best as well UI experience Battery Management is decent Camera is good but it's saturated which  may be a problem for some people in rare timesREAD MORE Awesome product its light as feather..... Looks are super cool... Performance is well good... Can improve move... Camera quality is quite good... When 64 mp used macro camera is just awesome...READ MORE GoodREAD MORE SuperbREAD MORE Just brilliant phone. In hand feeling really gives that of premium flagship one. It's so slim and light that you hardly feel any weight. This phone is definitely underrated. Only disappointment is no on screen finger print and 3.5mm jack. Battery backup as well as charging is amazing. Overall its a complete flagship phone.READ MORE Lite Weight...READ MORE Nice 😊😊😊😊😊👍,🤪🤪🥰😘😘🥳🥳🥳READ MORE Sound quality superbREAD MORE GoodREAD MORE Awesome All Rounder Device hope will be useful when 5g launch and will support the required bandsREAD MORE"
371,"Xiaomi 11Lite NE (Tuscany Coral, 256 GB)  (8 GB RAM)",Delightful Best in the market! Highly recommended Great product Wonderful Best in the market! Simply awesome Wonderful Terrific Terrific,"Excellent Phone but costly Awesome Unboxing ExperienceIt has aesthetic looks nd DesignIt has Superb display but poor screen protectorPerformance is at its best as well UI experience Battery Management is decent Camera is good but it's saturated which  may be a problem for some people in rare timesREAD MORE Awesome product its light as feather..... Looks are super cool... Performance is well good... Can improve move... Camera quality is quite good... When 64 mp used macro camera is just awesome...READ MORE GoodREAD MORE SuperbREAD MORE Just brilliant phone. In hand feeling really gives that of premium flagship one. It's so slim and light that you hardly feel any weight. This phone is definitely underrated. Only disappointment is no on screen finger print and 3.5mm jack. Battery backup as well as charging is amazing. Overall its a complete flagship phone.READ MORE Lite Weight...READ MORE Nice 😊😊😊😊😊👍,🤪🤪🥰😘😘🥳🥳🥳READ MORE Sound quality superbREAD MORE GoodREAD MORE Awesome All Rounder Device hope will be useful when 5g launch and will support the required bandsREAD MORE"
372,LAVA A1  (Green),Awesome Excellent Highly recommended Nice product Just wow! Terrific purchase Really Nice Terrific purchase Excellent Awesome,"Lava A1 New Feature Mobile Phone Come With Light Blue Variant. This Is A Best Mobile For Using Long Time Battery Back up Almost 3 Or 4 days.This Mobile Come With 800mAh Battery. Looking Attractive Colour.But This Mobile Not Supported Vibration Mode.This Mobile Get Clear Sound, Best Mp3 Player And Many More Features.. That is Valuable Product.READ MORE As per price range its offers excellent performance. I have using for past 20 days with avarage 1 talking hour and I have charge it full for 4 times only. Tourch has good brighter light. Software very much user friendly not found any difficulty to operate or accustomed in hurry. I would definitely recommand for those whose like to have basic feature mobileREAD MORE this is a very basic feature phone. if your purpose is to make call and receive call,  this could be a right choice. Don't expect much at this price. pros:  1)  good call quality           2)  battery life is quite goodcons:  1) phone setting is not user friendly like Samsung or Nokia feature phones.           2)  camera is shocking!!!  use of the camera is not advisable.READ MORE PerfectREAD MORE Amazing smart mini mobile phone . Thank you flipkart  for your amazing productREAD MORE it's very good that too indian phone. with loud noise good battery back up( 2.5 days while using) it supports sd card.  definitely worth  it while daily call works and travelling . will long lasting for listening songs using sd card. just buy it dont hesitateREAD MORE Bettery backup is so good best option but I think price range should be in 600-700 for this phone .otherwise very good handset...READ MORE Battery bacp is very good and phone is also very good because its price is very low but phone quality and battery back is very goodREAD MORE Such an amazing product and good sound it has it has a very much value for money by the way the service of flipkart is super and the resolving the problem is mesmerizing  thank you flipcartREAD MORE Very nice keypad phone good wireless fm nice features. good offer thanks Flipkart concern.READ MORE"
373,LAVA A1  (White/Grey),Simply awesome Very Good Good choice Good quality product Perfect product! Worth every penny Pretty good Perfect product! Great product Good quality product,"Good phone having all features according to price. Have 1year replacement. Having slot of memory card and two sim. If you want best in keypad it is best choice. Samsung and nokia keypad phones are too much experience and less features no memory card slot. It have good loud clear speaker. Nest keypad phone😍😍😍READ MORE Super fast delivery. Also packing was good enough. Mobile is good & working nicely. I am satisfied with it according to my purpose.READ MORE Good feature phone with pros and cons.Pros:1. Long lasting battery with super battery functionality2. Good sound quality3. Torch have good intensity4.One key pressing show time5. Bluetooth6. Compact size7. 1 Year replacement guarantee8. Play FM without headset with FM recordingCons:1. No headset in the box which is acceptable in this price2. No VibrationREAD MORE why I gave 4..?? if you love Nokia or Samsung theme for basic models don't but this lava .. theme like gfive mobile... otherwise value for money... battery performance awesome 3 days I won't charge but I am using mobile only for calls...READ MORE First of all it is good product!!! If we consider price, it is good enough. Surplus is that it is made in India. Let us discuss some others features. It has double sim and supports SD card as well. Sound quality, it just banged. One marquee feature is save your battery. It is just awesome, if we compare it in its kind of mobiles. It lags on one place.if anyone says, has it been provided vibration mode? No, it does not have. Well, all in all, it is good option. Built quality is also worthy en...READ MORE If you want a phone for huge calling purpose , this phone will be a good option, vibration is not available , radio is smooth while connecting , speakers are good , and must say value for money.READ MORE Superb phone for this price range... Surprisingly the camera is very good... Speaker is nice... Love the wireless feature which doesn't require earphones to play FM.... The only disappointment is the build quality that's plastic but if you you're a normal user than it is the best phone you can have at this price... Apart from that superb phone with good features like, bluetooth,camera, music player, memory card,dual sim.... Got an amazing deal.... 👌READ MORE Amazing feature LAVA A1 blue with silver keypad... Looks good. Everything good like sound, battery backup, fm, music player, Bluetooth, torch etc. What else we require in such value of 0.75kYes, it has no vibration, but I think it's not a issue, because sound is loud.If you want to buy you can definitely go ahead with this...READ MORE Thank you so much flipkart and thank you lava company for best phone lava A1 is best phone best battery and priceREAD MORE Such a decent phone at this price range with good features like dual sim, sd card support and also power saving mode, flash light .. 👍READ MORE"
374,LAVA A1  (Blue Gradient),Simply awesome Very Good Good choice Good quality product Perfect product! Worth every penny Pretty good Perfect product! Great product Good quality product,"Good phone having all features according to price. Have 1year replacement. Having slot of memory card and two sim. If you want best in keypad it is best choice. Samsung and nokia keypad phones are too much experience and less features no memory card slot. It have good loud clear speaker. Nest keypad phone😍😍😍READ MORE Super fast delivery. Also packing was good enough. Mobile is good & working nicely. I am satisfied with it according to my purpose.READ MORE Good feature phone with pros and cons.Pros:1. Long lasting battery with super battery functionality2. Good sound quality3. Torch have good intensity4.One key pressing show time5. Bluetooth6. Compact size7. 1 Year replacement guarantee8. Play FM without headset with FM recordingCons:1. No headset in the box which is acceptable in this price2. No VibrationREAD MORE why I gave 4..?? if you love Nokia or Samsung theme for basic models don't but this lava .. theme like gfive mobile... otherwise value for money... battery performance awesome 3 days I won't charge but I am using mobile only for calls...READ MORE First of all it is good product!!! If we consider price, it is good enough. Surplus is that it is made in India. Let us discuss some others features. It has double sim and supports SD card as well. Sound quality, it just banged. One marquee feature is save your battery. It is just awesome, if we compare it in its kind of mobiles. It lags on one place.if anyone says, has it been provided vibration mode? No, it does not have. Well, all in all, it is good option. Built quality is also worthy en...READ MORE If you want a phone for huge calling purpose , this phone will be a good option, vibration is not available , radio is smooth while connecting , speakers are good , and must say value for money.READ MORE Superb phone for this price range... Surprisingly the camera is very good... Speaker is nice... Love the wireless feature which doesn't require earphones to play FM.... The only disappointment is the build quality that's plastic but if you you're a normal user than it is the best phone you can have at this price... Apart from that superb phone with good features like, bluetooth,camera, music player, memory card,dual sim.... Got an amazing deal.... 👌READ MORE Amazing feature LAVA A1 blue with silver keypad... Looks good. Everything good like sound, battery backup, fm, music player, Bluetooth, torch etc. What else we require in such value of 0.75kYes, it has no vibration, but I think it's not a issue, because sound is loud.If you want to buy you can definitely go ahead with this...READ MORE Thank you so much flipkart and thank you lava company for best phone lava A1 is best phone best battery and priceREAD MORE Such a decent phone at this price range with good features like dual sim, sd card support and also power saving mode, flash light .. 👍READ MORE"
